AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,PersonMasterID
2189,1366,Meera Mulla,37,2,A1,PM00590
2190,1367,Naveen Jain,28,1,A1,PM00343
2191,1368,Kavya Kulkarni,51,3,A1,PM00580
2192,1368,Prakash Gowda,34,3,A2,PM00244
2193,1369,Shankar Patil,26,1,A1,PM00987
2194,1369,Imran Naik,43,1,A2,PM01003
2195,1370,Kiran Kulkarni,57,3,A1,PM00552
2196,1371,Ravi Naik,39,2,A1,PM00135
2197,1372,Prakash Pujari,22,2,A1,PM00239
2198,1373,Anil Kumar,56,2,A1,PM00004
2199,1374,Naveen Kulkarni,49,1,A1,PM00322
2200,1375,Neha Naik,61,1,A1,PM00080
2201,1375,Priya Nayak,20,2,A2,PM00978
2202,1375,Sunil Gowda,41,3,A3,PM00736
2203,1376,Aishwarya Pujari,54,1,A1,PM00935
2204,1377,Neha Kulkarni,25,2,A1,PM00508
2205,1378,Ajay Shetty,37,2,A1,PM00301
2206,1379,Ananya Reddy,55,1,A1,PM00890
2207,1380,Shreya Sharma,33,2,A1,PM00232
2208,1380,Manoj Khan,36,1,A2,PM00898
2209,1381,Lakshmi Desai,59,2,A1,PM00927
2210,1381,Arun Khan,48,1,A2,PM00975
2211,1382,Mahesh Sharma,51,1,A1,PM00743
2212,1383,Prakash Reddy,63,2,A1,PM00671
2213,1383,Ajay Jain,57,1,A2,PM00152
2214,1384,Ravi Hegde,44,2,A1,PM01069
2215,1384,Mahesh Desai,65,1,A2,PM00833
2216,1385,Anil Patil,23,1,A1,PM00256
2217,1386,Sunil Rao,27,2,A1,PM00451
2218,1386,Divya Sharma,42,1,A2,PM00613
2219,1387,Kavya Desai,51,1,A1,PM00487
2220,1387,Neha Nayak,29,2,A2,PM00149
2221,1388,Manoj Pujari,64,1,A1,PM00087
2222,1389,Manoj Shetty,19,1,A1,PM00193
2223,1389,Divya Kulkarni,38,2,A2,PM00662
2224,1390,Ravi Naik,32,3,A1,PM00025
2225,1391,Meera Sharma,58,2,A1,PM00996
2226,1392,Lakshmi Khan,64,2,A1,PM00225
2227,1392,Farhan Hegde,47,1,A2,PM00922
2228,1393,Ananya Kumar,60,3,A1,PM00035
2229,1394,Shankar Sharma,48,2,A1,PM00718
2230,1394,Neha Kumar,40,2,A2,PM00593
2231,1395,Anil Pujari,58,1,A1,PM00287
2232,1396,Nandini Jain,44,2,A1,PM00761
2233,1396,Priya Patil,23,1,A2,PM00575
2234,1397,Sneha Khan,23,1,A1,PM00727
2235,1397,Nandini Kulkarni,37,3,A2,PM00309
2236,1398,Manoj Mulla,22,2,A1,PM00957
2237,1399,Vijay Kumar,39,1,A1,PM00894
2238,1400,Arun Khan,48,1,A1,PM00975
2239,1401,Suresh Kumar,39,2,A1,PM00880
2240,1402,Lakshmi Rao,63,1,A1,PM00831
2241,1403,Divya Naik,51,1,A1,PM00133
2242,1404,Asha Sharma,29,1,A1,PM00784
2243,1404,Arun Naik,49,3,A2,PM01046
2244,1404,Rahul Reddy,49,2,A3,PM00610
2245,1405,Sneha Kulkarni,47,1,A1,PM00141
2246,1406,Divya Mulla,57,3,A1,PM00464
2247,1407,Deepak Kumar,60,1,A1,PM00937
2248,1408,Prakash Khan,27,1,A1,PM00062
2249,1409,Sneha Bhat,58,2,A1,PM00591
2250,1410,Anil Khan,49,2,A1,PM00645
2251,1410,Kavya Hegde,47,1,A2,PM00295
2252,1411,Vijay Bhat,25,2,A1,PM01029
2253,1412,Arun Desai,39,1,A1,PM00070
2254,1413,Anil Rao,44,1,A1,PM00484
2255,1413,Priya Reddy,48,2,A2,PM01057
2256,1414,Pooja Kumar,43,3,A1,PM00318
2257,1414,Vijay Kumar,39,1,A2,PM00894
2258,1415,Neha Kumar,25,1,A1,PM00457
2259,1415,Aishwarya Desai,23,1,A2,PM01054
2260,1416,Nandini Desai,32,3,A1,PM00781
2261,1416,Nandini Khan,43,2,A2,PM00685
2262,1417,Lakshmi Gowda,19,1,A1,PM00108
2263,1418,Manoj Jain,34,1,A1,PM00710
2264,1419,Prakash Reddy,63,2,A1,PM00671
2265,1419,Aishwarya Kumar,25,1,A2,PM00687
2266,1420,Meera Bhat,19,3,A1,PM00904
2267,1421,Arun Kumar,38,2,A1,PM00950
2268,1421,Kiran Khan,36,3,A2,PM00720
2269,1421,Imran Pujari,64,1,A3,PM00496
2270,1422,Priya Sharma,64,2,A1,PM00091
2271,1422,Shreya Joshi,37,2,A2,PM00214
2272,1423,Meera Jain,58,1,A1,PM00940
2273,1423,Shankar Rao,39,2,A2,PM00947
2274,1424,Mahesh Mulla,51,2,A1,PM00007
2275,1424,Prakash Khan,26,3,A2,PM00835
2276,1424,Prakash Hegde,32,1,A3,PM01005
2277,1425,Ravi Gowda,23,2,A1,PM00099
2278,1426,Ajay Jain,57,1,A1,PM00152
2279,1427,Anil Pujari,44,1,A1,PM00677
2280,1427,Imran Mulla,53,2,A2,PM00061
2281,1427,Nandini Kumar,42,1,A3,PM00136
2282,1428,Sunil Joshi,35,1,A1,PM00509
2283,1428,Ananya Kumar,41,1,A2,PM00444
2284,1429,Divya Naik,47,1,A1,PM00495
2285,1430,Deepak Pujari,19,1,A1,PM01023
2286,1430,Suresh Kumar,39,2,A2,PM00880
2287,1431,Sunil Pujari,22,1,A1,PM01050
2288,1431,Mahesh Sharma,51,1,A2,PM00743
2289,1432,Neha Pujari,18,2,A1,PM00162
2290,1433,Anil Khan,49,2,A1,PM00645
2291,1434,Imran Khan,65,2,A1,PM00625
2292,1434,Naveen Reddy,24,1,A2,PM00008
2293,1435,Anil Joshi,61,1,A1,PM00477
2294,1436,Priya Shetty,21,2,A1,PM00918
2295,1436,Nandini Desai,32,3,A2,PM00781
2296,1437,Divya Kulkarni,38,1,A1,PM00548
2297,1438,Meera Khan,46,3,A1,PM01071
2298,1439,Nandini Hegde,40,1,A1,PM00478
2299,1440,Anil Khan,49,2,A1,PM00645
2300,1440,Nandini Hegde,40,1,A2,PM00478
2301,1441,Naveen Hegde,61,3,A1,PM00082
2302,1442,Prakash Hegde,31,3,A1,PM00657
2303,1443,Divya Kulkarni,38,2,A1,PM00662
2304,1443,Ravi Hegde,41,1,A2,PM00631
2305,1443,Rahul Naik,27,2,A3,PM00396
2306,1444,Meera Mulla,37,2,A1,PM00590
2307,1444,Farhan Hegde,55,1,A2,PM00336
2308,1444,Pooja Desai,55,2,A3,PM00632
2309,1445,Ajay Kulkarni,48,3,A1,PM00425
2310,1445,Lakshmi Naik,61,1,A2,PM00184
2311,1446,Mahesh Khan,51,2,A1,PM00852
2312,1447,Naveen Mulla,36,2,A1,PM00555
2313,1447,Shankar Rao,39,2,A2,PM00947
2314,1448,Suresh Kumar,39,2,A1,PM00880
2315,1449,Pooja Bhat,25,1,A1,PM00395
2316,1450,Meera Bhat,19,3,A1,PM00904
2317,1450,Mahesh Hegde,57,1,A2,PM00689
2318,1451,Farhan Patil,47,1,A1,PM00885
2319,1452,Meera Shetty,32,1,A1,PM01056
2320,1452,Neha Patil,61,1,A2,PM00492
2321,1453,Naveen Mulla,37,1,A1,PM00748
2322,1453,Suresh Joshi,23,1,A2,PM00067
2323,1453,Prakash Kulkarni,35,1,A3,PM00527
2324,1454,Neha Jain,22,3,A1,PM00335
2325,1455,Rahul Rao,55,1,A1,PM01030
2326,1456,Meera Desai,34,2,A1,PM01015
2327,1457,Ravi Bhat,55,3,A1,PM00588
2328,1458,Lakshmi Rao,59,1,A1,PM00992
2329,1458,Imran Reddy,19,3,A2,PM00242
2330,1458,Sunil Gowda,41,3,A3,PM00736
2331,1459,Manoj Jain,34,1,A1,PM00710
2332,1460,Pooja Shetty,54,2,A1,PM00633
2333,1461,Kiran Pujari,64,2,A1,PM00925
2334,1461,Manoj Bhat,65,1,A2,PM00515
2335,1462,Ananya Bhat,50,1,A1,PM00119
2336,1463,Suresh Kulkarni,44,1,A1,PM00854
2337,1463,Shreya Joshi,27,1,A2,PM00618
2338,1464,Anil Joshi,47,3,A1,PM00109
2339,1465,Pooja Sharma,36,2,A1,PM00700
2340,1466,Pooja Nayak,49,2,A1,PM00709
2341,1467,Imran Sharma,39,1,A1,PM01096
2342,1468,Arun Joshi,18,1,A1,PM00263
2343,1469,Meera Desai,34,2,A1,PM01015
2344,1469,Imran Desai,49,1,A2,PM00592
2345,1469,Meera Kulkarni,53,1,A3,PM00547
2346,1469,Nandini Reddy,56,2,A4,PM00861
2347,1470,Sneha Mulla,24,3,A1,PM00770
2348,1471,Anil Bhat,23,1,A1,PM00488
2349,1471,Imran Bhat,39,1,A2,PM00634
2350,1471,Meera Sharma,46,1,A3,PM00047
2351,1472,Divya Gowda,27,1,A1,PM00290
2352,1473,Shreya Kumar,19,2,A1,PM00339
2353,1473,Meera Sharma,46,1,A2,PM00047
2354,1474,Ravi Hegde,30,3,A1,PM00840
2355,1475,Arun Joshi,28,2,A1,PM00669
2356,1476,Neha Desai,24,1,A1,PM01079
2357,1477,Vijay Naik,49,1,A1,PM00886
2358,1478,Vijay Kumar,37,1,A1,PM00321
2359,1479,Farhan Gowda,23,1,A1,PM00100
2360,1479,Mahesh Naik,38,1,A2,PM00955
2361,1480,Farhan Joshi,33,1,A1,PM00915
2362,1481,Sneha Naik,45,1,A1,PM00759
2363,1482,Anil Mulla,44,2,A1,PM00573
2364,1483,Anil Patil,62,2,A1,PM00277
2365,1484,Priya Gowda,63,1,A1,PM00088
2366,1485,Suresh Pujari,51,1,A1,PM00779
2367,1485,Farhan Pujari,19,1,A2,PM00822
2368,1485,Meera Mulla,54,3,A3,PM00722
2369,1486,Asha Joshi,32,3,A1,PM00012
2370,1487,Arun Gowda,49,2,A1,PM00790
2371,1487,Kiran Jain,61,2,A2,PM00801
2372,1488,Ravi Joshi,26,2,A1,PM00079
2373,1488,Lakshmi Rao,30,1,A2,PM00752
2374,1489,Kiran Nayak,40,2,A1,PM00465
2375,1490,Lakshmi Desai,59,2,A1,PM00927
2376,1490,Ajay Gowda,18,3,A2,PM00183
2377,1491,Sunil Hegde,18,1,A1,PM00674
2378,1492,Mahesh Pujari,61,2,A1,PM00624
2379,1492,Farhan Gowda,30,1,A2,PM01043
2380,1492,Sneha Khan,51,1,A3,PM00399
2381,1492,Priya Bhat,18,2,A4,PM00224
2382,1493,Ananya Pujari,36,3,A1,PM00757
2383,1494,Nandini Kumar,39,2,A1,PM00428
2384,1495,Ravi Pujari,42,1,A1,PM00113
2385,1496,Pooja Kulkarni,65,1,A1,PM00206
2386,1497,Vijay Joshi,57,2,A1,PM01044
2387,1498,Aishwarya Desai,21,1,A1,PM00714
2388,1498,Prakash Jain,54,3,A2,PM00719
2389,1499,Neha Bhat,22,1,A1,PM01059
2390,1499,Kiran Hegde,52,2,A2,PM00345
2391,1499,Pooja Naik,30,3,A3,PM00938
2392,1499,Suresh Sharma,44,2,A4,PM00648
2393,1500,Anil Pujari,44,1,A1,PM00677
2394,1501,Naveen Rao,28,1,A1,PM00823
2395,1502,Neha Desai,24,1,A1,PM01079
2396,1503,Neha Naik,61,1,A1,PM00080
2397,1504,Vijay Naik,49,1,A1,PM00886
2398,1505,Nandini Reddy,56,2,A1,PM00861
2399,1505,Farhan Gowda,23,1,A2,PM00100
2400,1505,Farhan Rao,24,1,A3,PM01035
2401,1506,Pooja Bhat,25,1,A1,PM00395
2402,1506,Farhan Shetty,40,3,A2,PM00102
2403,1507,Anil Joshi,47,3,A1,PM00109
2404,1508,Divya Sharma,42,1,A1,PM00613
2405,1509,Vijay Joshi,57,2,A1,PM01044
2406,1510,Deepak Kumar,64,3,A1,PM00550
2407,1510,Ananya Gowda,52,1,A2,PM00140
2408,1511,Pooja Bhat,25,1,A1,PM00395
2409,1512,Nandini Desai,65,1,A1,PM00313
2410,1512,Ravi Jain,27,1,A2,PM00046
2411,1513,Kavya Kumar,42,3,A1,PM00651
2412,1513,Shreya Mulla,24,2,A2,PM00505
2413,1514,Divya Desai,49,1,A1,PM00494
2414,1515,Imran Naik,43,1,A1,PM01003
2415,1516,Sneha Khan,59,1,A1,PM00192
2416,1516,Divya Nayak,38,2,A2,PM00513
2417,1517,Sneha Naik,54,3,A1,PM01032
2418,1518,Vijay Shetty,22,1,A1,PM00658
2419,1518,Suresh Patil,61,1,A2,PM00434
2420,1518,Asha Desai,22,3,A3,PM00376
2421,1518,Priya Shetty,21,2,A4,PM00918
2422,1519,Farhan Mulla,24,1,A1,PM00730
2423,1520,Divya Gowda,19,3,A1,PM00010
2424,1521,Ajay Kumar,26,2,A1,PM00799
2425,1522,Farhan Gowda,54,3,A1,PM00532
2426,1522,Pooja Naik,30,3,A2,PM00938
2427,1523,Priya Mulla,20,2,A1,PM00983
2428,1523,Shreya Khan,61,1,A2,PM00398
2429,1523,Shankar Joshi,60,1,A3,PM00612
2430,1524,Priya Khan,40,1,A1,PM00976
2431,1525,Mahesh Patil,42,2,A1,PM00357
2432,1526,Shankar Patil,31,3,A1,PM00194
2433,1527,Pooja Hegde,22,1,A1,PM00097
2434,1528,Rahul Naik,26,3,A1,PM00278
2435,1528,Ravi Hegde,41,1,A2,PM00631
2436,1529,Mahesh Sharma,51,1,A1,PM00743
2437,1529,Arun Rao,30,1,A2,PM00750
2438,1530,Lakshmi Shetty,64,2,A1,PM00903
2439,1531,Nandini Joshi,58,1,A1,PM00379
2440,1531,Pooja Mulla,45,2,A2,PM00245
2441,1532,Farhan Hegde,32,1,A1,PM00598
2442,1532,Priya Sharma,64,2,A2,PM00091
2443,1533,Ravi Hegde,30,3,A1,PM00840
2444,1534,Suresh Desai,24,1,A1,PM00636
2445,1535,Meera Khan,46,3,A1,PM01071
2446,1536,Arun Desai,39,1,A1,PM00070
2447,1537,Ajay Naik,43,2,A1,PM00954
2448,1537,Mahesh Sharma,51,1,A2,PM00743
2449,1538,Anil Mulla,39,1,A1,PM00655
2450,1538,Meera Sharma,33,1,A2,PM00928
2451,1539,Lakshmi Kulkarni,64,1,A1,PM00816
2452,1539,Mahesh Sharma,51,1,A2,PM00743
2453,1539,Meera Khan,59,2,A3,PM00341
2454,1539,Suresh Joshi,23,1,A4,PM00067
2455,1540,Meera Mulla,56,2,A1,PM00354
2456,1540,Shankar Mulla,64,1,A2,PM00933
2457,1541,Neha Kulkarni,49,3,A1,PM00011
2458,1541,Pooja Gowda,38,1,A2,PM00050
2459,1541,Shreya Bhat,35,2,A3,PM00920
2460,1542,Ajay Kulkarni,48,3,A1,PM00425
2461,1542,Lakshmi Rao,32,3,A2,PM00721
2462,1542,Anil Patil,23,1,A3,PM00256
2463,1543,Vijay Patil,62,2,A1,PM00619
2464,1544,Shankar Nayak,26,2,A1,PM00172
2465,1545,Kiran Hegde,42,2,A1,PM00387
2466,1546,Lakshmi Nayak,47,3,A1,PM00450
2467,1547,Shankar Kumar,28,2,A1,PM00168
2468,1548,Nandini Nayak,34,1,A1,PM00531
2469,1549,Sunil Gowda,41,3,A1,PM00736
2470,1549,Neha Rao,50,1,A2,PM00349
2471,1549,Suresh Nayak,20,2,A3,PM00676
2472,1550,Naveen Joshi,38,3,A1,PM00086
2473,1551,Sunil Khan,58,1,A1,PM00150
2474,1552,Sneha Nayak,42,2,A1,PM00368
2475,1553,Meera Desai,34,2,A1,PM01015
2476,1554,Meera Pujari,25,2,A1,PM00772
2477,1555,Sunil Kulkarni,24,1,A1,PM00817
2478,1556,Farhan Gowda,54,3,A1,PM00532
2479,1557,Manoj Kumar,57,1,A1,PM00195
2480,1557,Meera Patil,54,1,A2,PM00466
2481,1557,Ravi Gowda,23,2,A3,PM00099
2482,1558,Manoj Rao,64,2,A1,PM00338
2483,1558,Pooja Hegde,22,1,A2,PM00097
2484,1559,Anil Bhat,23,1,A1,PM00488
2485,1559,Suresh Nayak,51,1,A2,PM00502
2486,1559,Ananya Reddy,49,2,A3,PM00670
2487,1560,Ananya Pujari,40,2,A1,PM00468
2488,1561,Anil Patil,62,2,A1,PM00277
2489,1561,Kiran Mulla,26,1,A2,PM00171
2490,1561,Ananya Joshi,39,1,A3,PM00860
2491,1562,Shreya Pujari,30,1,A1,PM00909
2492,1563,Farhan Rao,36,1,A1,PM00604
2493,1564,Manoj Kumar,43,2,A1,PM00902
2494,1564,Divya Sharma,43,1,A2,PM00704
2495,1565,Asha Bhat,27,3,A1,PM00607
2496,1566,Asha Kulkarni,30,1,A1,PM01045
2497,1567,Kiran Gowda,49,2,A1,PM00186
2498,1568,Ajay Kumar,32,1,A1,PM00066
2499,1568,Naveen Reddy,53,1,A2,PM00979
2500,1569,Rahul Kumar,47,2,A1,PM00205
2501,1569,Vijay Kumar,37,1,A2,PM00321
2502,1570,Suresh Naik,24,1,A1,PM01083
2503,1571,Deepak Kulkarni,27,2,A1,PM00258
2504,1572,Divya Naik,47,1,A1,PM00495
2505,1573,Prakash Jain,44,1,A1,PM00436
2506,1573,Sunil Nayak,36,3,A2,PM00865
2507,1574,Lakshmi Joshi,21,1,A1,PM00182
2508,1574,Shreya Sharma,27,2,A2,PM00995
2509,1575,Neha Reddy,29,1,A1,PM00825
2510,1575,Nandini Kulkarni,37,3,A2,PM00309
2511,1576,Lakshmi Jain,55,1,A1,PM00121
2512,1576,Mahesh Kulkarni,46,1,A2,PM00638
2513,1577,Ananya Kumar,39,2,A1,PM00863
2514,1578,Anil Mulla,27,2,A1,PM00601
2515,1579,Divya Rao,23,1,A1,PM00968
2516,1580,Sunil Patil,48,1,A1,PM00725
2517,1580,Neha Kumar,25,1,A2,PM00457
2518,1580,Ravi Naik,32,3,A3,PM00025
2519,1581,Anil Joshi,61,1,A1,PM00477
2520,1582,Shreya Sharma,65,3,A1,PM00125
2521,1582,Rahul Mulla,56,1,A2,PM00882
2522,1582,Asha Pujari,47,2,A3,PM00359
2523,1583,Naveen Patil,27,1,A1,PM00565
2524,1583,Anil Kulkarni,26,3,A2,PM01017
2525,1583,Asha Shetty,51,1,A3,PM00914
2526,1584,Nandini Jain,44,2,A1,PM00761
2527,1584,Neha Hegde,45,3,A2,PM01073
2528,1585,Prakash Patil,64,1,A1,PM00810
2529,1586,Prakash Khan,56,3,A1,PM00064
2530,1587,Arun Kulkarni,60,1,A1,PM00843
2531,1588,Meera Sharma,33,1,A1,PM00928
2532,1588,Lakshmi Joshi,21,1,A2,PM00182
2533,1588,Pooja Naik,30,3,A3,PM00938
2534,1589,Ajay Pujari,59,1,A1,PM00780
2535,1590,Kiran Patil,30,2,A1,PM00190
2536,1590,Kavya Gowda,61,1,A2,PM00342
2537,1591,Pooja Khan,35,2,A1,PM00435
2538,1591,Vijay Joshi,59,3,A2,PM00032
2539,1592,Kavya Sharma,65,1,A1,PM00158
2540,1593,Imran Naik,31,1,A1,PM00083
2541,1593,Mahesh Kulkarni,46,1,A2,PM00638
2542,1594,Nandini Jain,44,2,A1,PM00761
2543,1594,Meera Khan,46,3,A2,PM01071
2544,1595,Lakshmi Kulkarni,61,1,A1,PM00362
2545,1595,Deepak Kulkarni,22,1,A2,PM00461
2546,1596,Kiran Gowda,64,3,A1,PM00879
2547,1597,Sunil Sharma,57,1,A1,PM00858
2548,1597,Shreya Kumar,19,2,A2,PM00339
2549,1598,Kiran Nayak,28,2,A1,PM00789
2550,1599,Shankar Rao,39,2,A1,PM00947
2551,1599,Shankar Naik,25,3,A2,PM00665
2552,1600,Pooja Mulla,62,2,A1,PM00093
2553,1600,Naveen Bhat,19,1,A2,PM00551
2554,1600,Kavya Hegde,32,1,A3,PM00415
2555,1600,Farhan Patil,47,1,A4,PM00885
2556,1601,Deepak Kumar,60,1,A1,PM00937
2557,1602,Ananya Pujari,20,1,A1,PM00347
2558,1603,Priya Mulla,61,2,A1,PM00446
2559,1603,Vijay Kumar,37,1,A2,PM00321
2560,1604,Prakash Khan,24,3,A1,PM00765
2561,1605,Lakshmi Reddy,41,2,A1,PM00877
2562,1606,Kiran Nayak,28,2,A1,PM00789
2563,1607,Mahesh Hegde,39,2,A1,PM00711
2564,1607,Anil Hegde,44,1,A2,PM00016
2565,1608,Kiran Desai,45,2,A1,PM00253
2566,1608,Priya Shetty,58,1,A2,PM00738
2567,1609,Naveen Reddy,49,1,A1,PM00891
2568,1610,Asha Jain,20,3,A1,PM00836
2569,1611,Shreya Desai,60,1,A1,PM00930
2570,1612,Neha Mulla,28,2,A1,PM01016
2571,1613,Divya Mulla,55,2,A1,PM00511
2572,1614,Asha Joshi,32,3,A1,PM00012
2573,1614,Arun Bhat,35,1,A2,PM00596
2574,1615,Pooja Gowda,38,1,A1,PM00050
2575,1615,Sneha Gowda,49,2,A2,PM00288
2576,1615,Sneha Naik,35,2,A3,PM00243
2577,1616,Asha Desai,22,3,A1,PM00376
2578,1617,Deepak Khan,52,2,A1,PM00603
2579,1618,Shankar Mulla,52,1,A1,PM00364
2580,1618,Anil Sharma,64,3,A2,PM01070
2581,1618,Ananya Pujari,20,1,A3,PM00347
2582,1619,Kiran Pujari,64,2,A1,PM00925
2583,1620,Mahesh Hegde,25,2,A1,PM00273
2584,1620,Neha Sharma,38,1,A2,PM00147
2585,1621,Meera Sharma,58,2,A1,PM00996
2586,1622,Anil Pujari,22,3,A1,PM00520
2587,1623,Shreya Gowda,19,2,A1,PM00579
2588,1624,Manoj Kumar,34,1,A1,PM00853
2589,1624,Ananya Naik,53,1,A2,PM00179
2590,1625,Pooja Khan,19,2,A1,PM00528
2591,1625,Manoj Bhat,65,1,A2,PM00515
2592,1625,Manoj Pujari,44,2,A3,PM00458
2593,1626,Ananya Hegde,61,1,A1,PM00249
2594,1626,Asha Jain,20,3,A2,PM00836
2595,1627,Divya Naik,51,1,A1,PM00133
2596,1628,Lakshmi Naik,41,2,A1,PM00791
2597,1629,Kiran Naik,23,3,A1,PM00483
2598,1629,Farhan Jain,41,3,A2,PM00443
2599,1630,Divya Kulkarni,38,1,A1,PM00548
2600,1631,Suresh Mulla,35,3,A1,PM00157
2601,1632,Arun Gowda,31,2,A1,PM00104
2602,1632,Ananya Hegde,61,1,A2,PM00249
2603,1632,Aishwarya Joshi,19,1,A3,PM00834
2604,1633,Rahul Desai,43,1,A1,PM00210
2605,1634,Shreya Gowda,46,1,A1,PM00558
2606,1635,Priya Sharma,32,3,A1,PM00723
2607,1636,Kiran Kulkarni,31,3,A1,PM00385
2608,1637,Ravi Desai,43,2,A1,PM01077
2609,1637,Kiran Patil,24,2,A2,PM00126
2610,1638,Kavya Sharma,46,2,A1,PM00542
2611,1638,Suresh Nayak,20,2,A2,PM00676
2612,1639,Shankar Rao,39,2,A1,PM00947
2613,1639,Anil Shetty,42,3,A2,PM00525
2614,1639,Nandini Gowda,26,1,A3,PM01033
2615,1640,Ravi Bhat,45,2,A1,PM00390
2616,1640,Shreya Bhat,28,2,A2,PM00293
2617,1640,Ananya Patil,47,2,A3,PM00269
2618,1640,Shankar Joshi,60,1,A4,PM00612
2619,1641,Divya Rao,23,1,A1,PM00968
2620,1642,Rahul Desai,59,2,A1,PM00630
2621,1643,Manoj Patil,29,2,A1,PM00617
2622,1644,Naveen Pujari,26,1,A1,PM00769
2623,1645,Divya Naik,51,1,A1,PM00133
2624,1646,Sneha Mulla,26,2,A1,PM00282
2625,1647,Ananya Pujari,23,2,A1,PM01014
2626,1648,Manoj Kumar,38,1,A1,PM00189
2627,1648,Deepak Kumar,60,1,A2,PM00937
2628,1649,Sunil Khan,22,3,A1,PM01006
2629,1649,Farhan Hegde,32,1,A2,PM00598
2630,1650,Shankar Reddy,32,2,A1,PM00324
2631,1651,Shreya Sharma,22,2,A1,PM00827
2632,1652,Anil Desai,25,2,A1,PM00178
2633,1653,Imran Hegde,33,1,A1,PM00771
2634,1653,Mahesh Hegde,25,2,A2,PM00273
2635,1653,Anil Patil,46,1,A3,PM00063
2636,1654,Naveen Rao,20,2,A1,PM00275
2637,1654,Mahesh Sharma,20,2,A2,PM00384
2638,1655,Kiran Desai,45,2,A1,PM00253
2639,1656,Arun Naik,49,3,A1,PM01046
2640,1657,Imran Mulla,65,1,A1,PM01018
2641,1658,Meera Naik,32,1,A1,PM00945
2642,1658,Asha Kumar,57,1,A2,PM00851
2643,1659,Pooja Desai,36,3,A1,PM00056
2644,1660,Ravi Patil,36,1,A1,PM00999
2645,1661,Rahul Reddy,49,2,A1,PM00610
2646,1662,Mahesh Patil,49,3,A1,PM00055
2647,1663,Divya Shetty,48,1,A1,PM00421
2648,1663,Rahul Sharma,46,1,A2,PM01082
2649,1664,Ajay Kumar,53,2,A1,PM00407
2650,1665,Mahesh Khan,59,3,A1,PM00448
2651,1665,Sneha Kulkarni,52,2,A2,PM00276
2652,1666,Nandini Jain,44,2,A1,PM00761
2653,1667,Pooja Gowda,38,1,A1,PM00929
2654,1667,Nandini Kulkarni,37,3,A2,PM00309
2655,1667,Sneha Patil,23,3,A3,PM00578
2656,1668,Ajay Desai,52,3,A1,PM00653
2657,1669,Anil Patil,46,1,A1,PM00063
2658,1669,Vijay Desai,64,2,A2,PM00694
2659,1670,Suresh Pujari,21,2,A1,PM00829
2660,1671,Ajay Kulkarni,48,3,A1,PM00425
2661,1672,Meera Desai,31,2,A1,PM00304
2662,1673,Kiran Gowda,49,2,A1,PM00186
2663,1674,Ravi Patil,34,1,A1,PM00988
2664,1675,Arun Rao,30,1,A1,PM00750
2665,1676,Manoj Gowda,39,1,A1,PM00023
2666,1676,Ananya Reddy,55,1,A2,PM00890
2667,1677,Deepak Khan,52,2,A1,PM00603
2668,1678,Ajay Rao,24,1,A1,PM00405
2669,1679,Prakash Khan,56,3,A1,PM00064
2670,1680,Sunil Nayak,42,1,A1,PM00361
2671,1681,Ajay Shetty,45,2,A1,PM00855
2672,1682,Lakshmi Sharma,48,2,A1,PM00165
2673,1682,Kiran Jain,55,1,A2,PM00850
2674,1682,Divya Sharma,53,2,A3,PM00042
2675,1683,Aishwarya Nayak,23,3,A1,PM01068
2676,1683,Naveen Bhat,19,1,A2,PM00551
2677,1684,Divya Kulkarni,31,2,A1,PM00869
2678,1684,Priya Nayak,20,2,A2,PM00978
2679,1684,Neha Gowda,59,3,A3,PM00628
2680,1685,Naveen Gowda,54,1,A1,PM01055
2681,1686,Priya Reddy,43,2,A1,PM00029
2682,1687,Shankar Kumar,47,1,A1,PM00848
2683,1688,Aishwarya Patil,21,2,A1,PM00739
2684,1689,Suresh Gowda,54,2,A1,PM00910
2685,1689,Sunil Hegde,18,1,A2,PM00674
2686,1690,Neha Nayak,47,2,A1,PM00577
2687,1691,Aishwarya Hegde,26,1,A1,PM00962
2688,1692,Rahul Khan,32,3,A1,PM00166
2689,1693,Sunil Nayak,36,1,A1,PM00219
2690,1693,Ananya Jain,65,3,A2,PM00498
2691,1694,Rahul Shetty,38,1,A1,PM00811
2692,1694,Sneha Khan,23,1,A2,PM00727
2693,1695,Anil Bhat,23,1,A1,PM00488
2694,1696,Ananya Hegde,59,2,A1,PM00409
2695,1697,Sunil Khan,58,1,A1,PM00150
2696,1697,Pooja Bhat,46,1,A2,PM00514
2697,1698,Sneha Kulkarni,52,2,A1,PM00276
2698,1698,Shankar Bhat,64,2,A2,PM00506
2699,1699,Shreya Patil,27,1,A1,PM00328
2700,1699,Neha Mulla,28,2,A2,PM01016
2701,1700,Kiran Hegde,52,2,A1,PM00345
2702,1700,Ajay Mulla,63,1,A2,PM00024
2703,1701,Divya Gowda,27,1,A1,PM00290
2704,1701,Vijay Kumar,39,1,A2,PM00894
2705,1702,Divya Rao,23,1,A1,PM00968
2706,1703,Aishwarya Sharma,34,1,A1,PM00656
2707,1704,Vijay Mulla,37,1,A1,PM00888
2708,1705,Deepak Kumar,60,1,A1,PM00937
2709,1706,Farhan Rao,58,2,A1,PM00371
2710,1707,Meera Desai,34,2,A1,PM01015
2711,1708,Ajay Rao,24,1,A1,PM00405
