VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2802,2418,Sunil Patil,46,3,0
2803,2419,Shankar Khan,47,2,0
2804,2420,Sunil Kumar,53,1,1
2805,2421,Anil Shetty,51,3,1
2806,2422,Sunil Shetty,52,2,0
2807,2423,Ravi Mulla,7,3,0
2808,2424,Nandini Patil,8,3,0
2809,2425,Priya Joshi,8,2,0
2810,2426,Shreya Naik,32,2,0
2811,2427,Deepak Kumar,54,2,0
2812,2428,Kavya Reddy,55,2,1
2813,2429,Meera Khan,33,2,0
2814,2430,Divya Kulkarni,40,2,1
2815,2430,Shankar Pujari,75,3,1
2816,2431,Asha Naik,36,1,1
2817,2432,Prakash Joshi,20,3,0
2818,2433,Manoj Joshi,13,2,1
2819,2434,Neha Desai,26,2,0
2820,2434,Rahul Gowda,64,1,0
2821,2435,Sunil Patil,16,2,0
2822,2435,Priya Bhat,36,2,1
2823,2436,Sunil Bhat,20,1,0
2824,2437,Naveen Patil,46,2,1
2825,2437,Sneha Sharma,21,1,0
2826,2438,Shreya Bhat,40,3,0
2827,2439,Prakash Jain,55,2,0
2828,2440,Naveen Patil,78,2,1
2829,2441,Asha Reddy,28,3,0
2830,2442,Sneha Kulkarni,36,1,0
2831,2442,Shreya Khan,21,3,0
2832,2443,Sneha Naik,66,3,0
2833,2444,Rahul Patil,65,3,0
2834,2444,Deepak Jain,72,3,1
2835,2445,Vijay Nayak,60,3,1
2836,2447,Deepak Nayak,9,3,0
2837,2449,Anil Reddy,70,2,0
2838,2450,Sneha Sharma,7,2,0
2839,2450,Deepak Reddy,71,2,0
2840,2451,Meera Pujari,69,2,0
2841,2451,Kavya Jain,67,1,0
2842,2452,Manoj Rao,23,1,0
2843,2453,Deepak Rao,6,2,0
2844,2454,Lakshmi Pujari,68,2,0
2845,2455,Ananya Gowda,44,1,0
2846,2456,Prakash Gowda,63,2,0
2847,2457,Rahul Kumar,60,2,1
2848,2458,Mahesh Sharma,28,3,0
2849,2459,Suresh Pujari,64,2,0
2850,2460,Kiran Gowda,27,1,1
2851,2460,Priya Shetty,35,2,0
2852,2461,Vijay Naik,37,3,0
2853,2462,Asha Naik,10,3,0
2854,2463,Shreya Kumar,60,1,1
2855,2463,Suresh Jain,6,3,0
2856,2464,Vijay Desai,61,1,1
2857,2465,Kavya Bhat,46,3,0
2858,2467,Meera Sharma,54,2,1
2859,2468,Prakash Joshi,61,3,0
2860,2469,Priya Kumar,51,1,1
2861,2470,Priya Patil,30,2,0
2862,2471,Suresh Desai,18,3,0
2863,2472,Neha Joshi,33,1,0
2864,2473,Ananya Bhat,74,1,0
2865,2473,Kiran Khan,73,3,0
2866,2474,Shankar Shetty,79,3,0
2867,2475,Sunil Shetty,18,3,0
2868,2476,Neha Reddy,70,2,0
2869,2477,Kiran Mulla,26,1,0
2870,2478,Sneha Kumar,34,2,0
2871,2479,Mahesh Kulkarni,44,1,0
2872,2482,Priya Kulkarni,60,1,0
2873,2483,Imran Mulla,57,1,0
2874,2484,Imran Kumar,47,3,1
2875,2485,Neha Shetty,72,3,0
2876,2486,Anil Nayak,59,3,0
2877,2487,Kiran Desai,70,2,1
2878,2487,Meera Jain,31,1,0
2879,2489,Ravi Nayak,57,3,1
2880,2490,Vijay Jain,79,2,1
2881,2491,Imran Joshi,38,2,0
2882,2492,Imran Nayak,63,1,0
2883,2493,Pooja Kulkarni,44,3,1
2884,2494,Ravi Kulkarni,76,3,0
2885,2495,Naveen Sharma,49,3,0
2886,2496,Meera Kumar,55,3,1
2887,2497,Neha Bhat,20,1,1
2888,2498,Suresh Shetty,10,1,0
2889,2499,Imran Pujari,19,1,0
2890,2499,Shreya Desai,9,1,0
2891,2500,Shankar Nayak,18,2,0
