ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2341,2341,Naveen Nayak,52,7,4,1,3
2342,2342,Ajay Nayak,45,1,5,3,3
2343,2343,Imran Jain,49,8,5,2,1
2344,2344,Naveen Joshi,35,4,4,1,2
2345,2345,Suresh Kulkarni,43,4,4,5,3
2346,2346,Ravi Patil,43,2,1,3,2
2347,2347,Manoj Naik,47,6,4,4,3
2348,2348,Deepak Kumar,21,6,3,2,2
2349,2349,Priya Desai,40,2,6,3,2
2350,2350,Imran Shetty,69,1,3,2,2
2351,2351,Shankar Kumar,43,1,6,5,2
2352,2352,Asha Joshi,46,4,3,1,2
2353,2353,Vijay Pujari,70,6,1,3,3
2354,2354,Ananya Gowda,60,8,2,5,2
2355,2355,Asha Kulkarni,50,2,4,5,2
2356,2356,Shreya Desai,71,7,2,2,2
2357,2357,Priya Joshi,40,8,1,2,3
2358,2358,Ajay Hegde,28,4,2,1,3
2359,2359,Ravi Joshi,25,4,5,4,3
2360,2360,Priya Bhat,30,5,5,5,2
2361,2361,Divya Kulkarni,49,2,1,4,1
2362,2362,Aishwarya Gowda,21,8,1,3,1
2363,2363,Priya Pujari,66,2,5,3,2
2364,2364,Sunil Desai,68,5,3,1,2
2365,2365,Lakshmi Khan,58,5,3,3,3
2366,2366,Lakshmi Bhat,39,5,1,2,2
2367,2367,Deepak Nayak,62,2,4,5,2
2368,2368,Neha Rao,45,7,3,1,2
2369,2369,Rahul Sharma,42,5,2,4,2
2370,2370,Divya Joshi,27,3,6,2,2
2371,2371,Vijay Reddy,39,4,4,2,2
2372,2372,Shreya Desai,26,1,1,4,1
2373,2373,Aishwarya Rao,71,6,6,4,3
2374,2374,Ravi Nayak,45,4,5,1,3
2375,2375,Ravi Nayak,60,1,6,3,3
2376,2376,Ananya Khan,66,3,1,5,1
2377,2377,Shreya Pujari,68,7,4,5,1
2378,2378,Kavya Bhat,56,1,1,4,2
2379,2379,Farhan Reddy,64,4,5,1,1
2380,2380,Neha Desai,18,2,1,3,3
2381,2381,Sneha Khan,59,3,4,5,2
2382,2382,Lakshmi Mulla,65,6,3,5,1
2383,2383,Aishwarya Mulla,67,1,2,5,2
2384,2384,Asha Naik,57,5,4,3,1
2385,2385,Sneha Desai,41,5,2,5,3
2386,2386,Naveen Kumar,69,7,1,3,3
2387,2387,Arun Gowda,67,2,3,2,3
2388,2388,Imran Hegde,24,6,3,5,1
2389,2389,Pooja Pujari,25,7,4,5,2
2390,2390,Prakash Shetty,59,2,5,3,2
2391,2391,Ananya Shetty,73,8,5,2,1
2392,2392,Shankar Bhat,46,1,3,5,3
2393,2393,Kavya Jain,20,6,6,1,1
2394,2394,Nandini Jain,45,6,5,3,1
2395,2395,Ravi Rao,73,1,1,2,1
2396,2396,Prakash Reddy,31,1,5,2,2
2397,2397,Rahul Bhat,28,7,1,4,2
2398,2398,Aishwarya Patil,22,1,2,2,1
2399,2399,Kavya Joshi,22,7,6,4,2
2400,2400,Suresh Joshi,67,2,4,4,3
2401,2401,Anil Pujari,49,1,2,2,2
2402,2402,Mahesh Nayak,50,1,6,1,1
2403,2403,Asha Shetty,29,2,3,3,1
2404,2404,Deepak Nayak,50,1,6,3,2
2405,2405,Mahesh Hegde,30,8,6,1,1
2406,2406,Neha Sharma,66,2,2,1,3
2407,2407,Farhan Bhat,64,4,2,1,1
2408,2408,Divya Naik,53,6,3,4,2
2409,2409,Meera Khan,38,1,6,5,1
2410,2410,Aishwarya Nayak,25,1,6,3,1
2411,2411,Ananya Hegde,71,7,6,4,3
2412,2412,Sneha Patil,37,4,4,3,1
2413,2413,Mahesh Mulla,23,8,1,3,2
2414,2414,Meera Sharma,38,2,2,2,1
2415,2415,Rahul Bhat,72,1,6,5,2
2416,2416,Anil Hegde,56,3,4,4,1
2417,2417,Priya Jain,52,4,6,1,2
2418,2418,Vijay Nayak,41,2,1,4,2
2419,2419,Anil Mulla,26,3,1,1,3
2420,2420,Lakshmi Desai,60,2,4,1,2
2421,2421,Sunil Reddy,33,2,1,1,3
2422,2422,Naveen Pujari,47,5,5,3,3
2423,2423,Ajay Kulkarni,34,4,6,3,3
2424,2424,Shreya Pujari,53,8,4,3,3
2425,2425,Ravi Joshi,48,1,6,3,3
2426,2426,Mahesh Pujari,70,6,3,5,3
2427,2427,Shankar Rao,67,5,3,5,3
2428,2428,Nandini Shetty,35,6,6,2,2
2429,2429,Neha Rao,27,5,2,5,1
2430,2430,Sneha Jain,22,7,3,1,2
2431,2431,Sneha Joshi,63,3,5,4,1
2432,2432,Kavya Sharma,37,6,2,5,1
2433,2433,Lakshmi Sharma,47,1,2,5,1
2434,2434,Priya Kulkarni,72,7,6,5,2
2435,2435,Aishwarya Sharma,26,6,1,5,3
2436,2436,Lakshmi Hegde,47,1,3,5,3
2437,2437,Ravi Hegde,29,4,3,4,1
2438,2438,Ravi Khan,20,1,5,4,1
2439,2439,Meera Desai,21,7,3,4,1
2440,2440,Anil Hegde,46,5,4,3,2
2441,2441,Suresh Joshi,53,3,4,4,3
2442,2442,Sunil Mulla,74,1,1,4,3
2443,2443,Manoj Jain,49,2,3,1,3
2444,2444,Ravi Khan,42,2,6,1,2
2445,2445,Priya Bhat,35,2,6,2,3
2446,2446,Asha Joshi,56,4,1,3,3
2447,2447,Shankar Sharma,52,4,1,4,3
2448,2448,Mahesh Gowda,72,5,3,4,2
2449,2449,Prakash Bhat,75,2,1,1,2
2450,2450,Kavya Shetty,61,2,5,5,1
2451,2451,Kavya Reddy,70,8,3,5,1
2452,2452,Priya Rao,29,8,6,5,2
2453,2453,Farhan Jain,41,6,1,5,1
2454,2454,Naveen Nayak,21,2,3,4,2
2455,2455,Ananya Bhat,64,7,1,1,2
2456,2456,Imran Desai,73,2,1,4,3
2457,2457,Sneha Joshi,71,3,3,2,2
2458,2458,Shankar Sharma,25,4,2,3,2
2459,2459,Ajay Gowda,24,4,3,2,2
2460,2460,Pooja Shetty,70,3,3,5,3
2461,2461,Suresh Pujari,39,3,6,1,2
2462,2462,Anil Sharma,56,3,4,2,3
2463,2463,Lakshmi Pujari,23,2,4,4,3
2464,2464,Shreya Reddy,50,5,1,3,2
2465,2465,Meera Rao,32,1,5,3,1
2466,2466,Shreya Jain,67,2,1,3,1
2467,2467,Arun Gowda,62,4,2,4,3
2468,2468,Rahul Rao,70,5,4,2,2
2469,2469,Sunil Jain,66,6,4,5,3
2470,2470,Mahesh Patil,26,7,6,3,3
2471,2471,Rahul Hegde,65,1,3,3,3
2472,2472,Suresh Pujari,70,4,4,5,2
2473,2473,Mahesh Patil,52,1,3,2,2
2474,2474,Mahesh Khan,51,5,5,1,3
2475,2475,Ananya Nayak,25,6,3,4,2
2476,2476,Priya Nayak,23,4,1,5,3
2477,2477,Asha Rao,22,7,6,4,3
2478,2478,Nandini Hegde,56,7,2,3,1
2479,2479,Ananya Desai,26,6,4,5,1
2480,2480,Meera Gowda,25,1,2,2,2
2481,2481,Mahesh Jain,57,7,1,4,2
2482,2482,Ravi Naik,40,1,3,5,2
2483,2483,Sneha Jain,63,4,3,3,1
2484,2484,Meera Patil,23,4,6,3,3
2485,2485,Sneha Sharma,46,4,1,3,2
2486,2486,Ravi Nayak,67,3,2,1,1
2487,2487,Aishwarya Shetty,73,2,2,5,3
2488,2488,Mahesh Khan,52,6,6,4,2
2489,2489,Farhan Shetty,61,5,4,4,1
2490,2490,Imran Gowda,44,7,5,5,3
2491,2491,Imran Kumar,27,3,5,5,1
2492,2492,Aishwarya Mulla,49,6,5,5,2
2493,2493,Sunil Naik,35,4,3,1,2
2494,2494,Divya Hegde,52,7,2,1,3
2495,2495,Shreya Shetty,61,4,6,5,3
2496,2496,Sneha Khan,62,2,5,2,3
2497,2497,Farhan Pujari,30,7,5,3,2
2498,2498,Aishwarya Rao,54,3,1,5,2
2499,2499,Priya Khan,35,6,3,4,2
2500,2500,Anil Reddy,53,4,1,3,2
